Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,REVENUE,DISCOUNT_AMT,Final revenue,MONTH,year,age grp
ORD02916,PROD0082,USER1372,05-11-2022,Clothing,234.62,3,2.18,Standard,Credit Card,19,Female,Faridabad,Not Returned,No Return,0,688.5,0,688.52,1,0.6,1,0.6,703.86,15.34,688.52,November,2022,18-24
ORD02917,PROD0405,USER1077,28-12-2024,Toys,1138.99,5,44.12,Express,COD,55,Female,Ghaziabad,Not Returned,No Return,0,3182.3,0,3182.34,1.5,1,1.5,1,5694.95,2512.61,3182.34,December,2024,45+
ORD02918,PROD0161,USER0970,28-02-2022,Books,827.26,1,0.22,Next-Day,COD,63,Female,Bengaluru,Not Returned,No Return,0,825.4,0,825.44,2,0.2,2,0.2,827.26,1.82,825.44,February,2022,45+
ORD02919,PROD0274,USER0757,01-11-2023,Books,1515.79,3,39.18,Standard,Credit Card,52,Male,Mysuru,Not Returned,No Return,0,2765.7,0,2765.71,1,0.6,1,0.6,4547.37,1781.66,2765.71,November,2023,45+
ORD02920,PROD0461,USER1548,10-02-2023,Toys,922.82,3,26.32,Next-Day,Credit Card,30,Male,Hubli,Returned,Wrong Item,15,2039.8,200,1839.8,2,0.6,0,0,2768.46,728.66,2039.8,February,2023,25-34
ORD02921,PROD0252,USER1913,04-09-2022,Toys,801.3,4,19.28,Standard,Credit Card,57,Female,Mangaluru,Not Returned,No Return,0,2587.2,0,2587.24,1,0.8,1,0.8,3205.2,617.96,2587.24,September,2022,45+
ORD02922,PROD0445,USER0150,27-04-2023,Toys,949.4,4,34.01,Next-Day,Debit Card,59,Female,Belagavi,Not Returned,No Return,0,2506,0,2506.04,2,0.8,2,0.8,3797.6,1291.56,2506.04,April,2023,45+
ORD02923,PROD0370,USER1694,11-02-2023,Electronics,629.09,3,43.92,Next-Day,COD,40,Female,Chennai,Returned,Defective,31,1058.4,200,858.38,2,0.6,0,0,1887.27,828.89,1058.38,February,2023,35-44
ORD02924,PROD0408,USER1355,11-03-2022,Home Appliances,557.7,3,48.73,Standard,Debit Card,24,Female,Coimbatore,Returned,Defective,47,857.8,200,657.8,1,0.6,0,0,1673.1,815.3,857.8,March,2022,18-24
ORD02925,PROD0001,USER1907,05-08-2024,Books,547.42,4,46.91,Standard,COD,18,Male,Madurai,Not Returned,No Return,0,1162.5,0,1162.5,1,0.8,1,0.8,2189.68,1027.18,1162.5,August,2024,18-24
ORD02926,PROD0331,USER1636,23-07-2022,Electronics,1020.81,2,14.43,Standard,COD,25,Female,Salem,Returned,Wrong Item,20,1747,200,1547.01,1,0.4,0,0,2041.62,294.61,1747.01,July,2022,25-34
ORD02927,PROD0023,USER0817,10-08-2023,Home Appliances,955.34,3,10.52,Standard,COD,30,Female,Tiruchirappalli,Not Returned,No Return,0,2564.5,0,2564.51,1,0.6,1,0.6,2866.02,301.51,2564.51,August,2023,25-34
ORD02928,PROD0245,USER1524,01-03-2022,Clothing,482.99,4,17.67,Standard,Credit Card,51,Male,Hyderabad,Not Returned,No Return,0,1590.6,0,1590.58,1,0.8,1,0.8,1931.96,341.38,1590.58,March,2022,45+
ORD02929,PROD0314,USER0528,17-06-2022,Clothing,1195.88,4,24.03,Next-Day,COD,47,Male,Warangal,Not Returned,No Return,0,3634,0,3634.04,2,0.8,2,0.8,4783.52,1149.48,3634.04,June,2022,45+
ORD02930,PROD0015,USER0301,04-04-2022,Clothing,1234.85,2,22.52,Next-Day,COD,22,Female,Karimnagar,Returned,Changed Mind,5,1913.5,200,1713.52,2,0.4,0,0,2469.7,556.18,1913.52,April,2022,18-24
ORD02931,PROD0329,USER1319,26-07-2022,Books,343.52,4,30.63,Next-Day,Wallet,21,Female,Nizamabad,Returned,Wrong Item,35,953.2,200,753.2,2,0.8,0,0,1374.08,420.88,953.2,July,2022,18-24
ORD02932,PROD0270,USER1138,06-06-2022,Clothing,888.75,4,38.54,Express,Wallet,31,Male,Vijayawada,Not Returned,No Return,0,2184.9,0,2184.9,1.5,0.8,1.5,0.8,3555,1370.1,2184.9,June,2022,25-34
ORD02933,PROD0234,USER0009,20-10-2024,Electronics,914.87,5,19.71,Express,Debit Card,25,Male,Visakhapatnam,Not Returned,No Return,0,3672.7,0,3672.75,1.5,1,1.5,1,4574.35,901.6,3672.75,October,2024,25-34
ORD02934,PROD0068,USER0891,16-04-2025,Books,1716.2,3,6.43,Standard,Credit Card,28,Male,Guntur,Not Returned,No Return,0,4817.5,0,4817.55,1,0.6,1,0.6,5148.6,331.05,4817.55,April,2025,25-34
ORD02935,PROD0488,USER1284,04-12-2024,Home Appliances,1222.74,5,45.12,Express,Wallet,34,Female,Tirupati,Not Returned,No Return,0,3355.2,0,3355.2,1.5,1,1.5,1,6113.7,2758.5,3355.2,December,2024,25-34
ORD02936,PROD0291,USER0812,09-03-2024,Clothing,710.38,2,39.45,Next-Day,COD,35,Male,Kakinada,Not Returned,No Return,0,860.3,0,860.27,2,0.4,2,0.4,1420.76,560.49,860.27,March,2024,35-44
ORD02937,PROD0112,USER1080,29-05-2025,Clothing,518.92,2,34.78,Express,Credit Card,22,Male,Kolkata,Not Returned,No Return,0,676.9,0,676.88,1.5,0.4,1.5,0.4,1037.84,360.96,676.88,May,2025,18-24
ORD02938,PROD0138,USER0081,20-12-2023,Clothing,755.57,1,29.64,Next-Day,Debit Card,57,Male,Howrah,Not Returned,No Return,0,531.6,0,531.62,2,0.2,2,0.2,755.57,223.95,531.62,December,2023,45+
ORD02939,PROD0460,USER1391,01-10-2024,Clothing,1270.64,5,47.48,Standard,Credit Card,46,Female,Siliguri,Returned,Wrong Item,40,3336.7,200,3136.7,1,1,0,0,6353.2,3016.5,3336.7,October,2024,45+
ORD02940,PROD0458,USER1741,11-02-2025,Clothing,107.23,3,9.78,Express,Debit Card,34,Female,Durgapur,Not Returned,No Return,0,290.2,0,290.23,1.5,0.6,1.5,0.6,321.69,31.46,290.23,February,2025,25-34
ORD02941,PROD0320,USER0249,22-04-2023,Clothing,821.03,5,21.73,Standard,COD,26,Male,Asansol,Returned,Size Issue,20,3213.1,200,3013.1,1,1,0,0,4105.15,892.05,3213.1,April,2023,25-34
ORD02942,PROD0079,USER0382,14-04-2023,Electronics,1231.07,3,17.12,Next-Day,Credit Card,48,Male,Ahmedabad,Not Returned,No Return,0,3060.9,0,3060.93,2,0.6,2,0.6,3693.21,632.28,3060.93,April,2023,45+
ORD02943,PROD0373,USER1838,12-03-2025,Clothing,667.95,3,33.18,Next-Day,Credit Card,65,Female,Surat,Returned,Size Issue,24,1339,200,1138.97,2,0.6,0,0,2003.85,664.88,1338.97,March,2025,45+
ORD02944,PROD0401,USER1049,25-05-2025,Clothing,461.88,4,21.88,Standard,COD,58,Male,Vadodara,Not Returned,No Return,0,1443.3,0,1443.28,1,0.8,1,0.8,1847.52,404.24,1443.28,May,2025,45+
ORD02945,PROD0067,USER0958,17-09-2023,Clothing,552.93,4,20.29,Next-Day,Wallet,29,Male,Rajkot,Returned,Wrong Item,15,1763,200,1562.96,2,0.8,0,0,2211.72,448.76,1762.96,September,2023,25-34
ORD02946,PROD0415,USER0452,03-01-2025,Toys,217.93,2,16.69,Express,Wallet,47,Female,Bhavnagar,Not Returned,No Return,0,363.1,0,363.11,1.5,0.4,1.5,0.4,435.86,72.75,363.11,January,2025,45+
ORD02947,PROD0415,USER1779,08-06-2024,Books,1127.93,3,20.4,Express,Debit Card,20,Male,Jaipur,Not Returned,No Return,0,2693.5,0,2693.5,1.5,0.6,1.5,0.6,3383.79,690.29,2693.5,June,2024,18-24
ORD02948,PROD0135,USER0903,30-11-2023,Electronics,1217.26,5,26.8,Express,Debit Card,63,Female,Jodhpur,Not Returned,No Return,0,4455.2,0,4455.17,1.5,1,1.5,1,6086.3,1631.13,4455.17,November,2023,45+
ORD02949,PROD0165,USER0400,23-12-2022,Toys,993.64,5,45.03,Next-Day,Wallet,32,Male,Udaipur,Not Returned,No Return,0,2731,0,2731.02,2,1,2,1,4968.2,2237.18,2731.02,December,2022,25-34
ORD02950,PROD0343,USER0255,11-04-2025,Electronics,871.93,2,34.63,Standard,COD,45,Female,Kota,Returned,Wrong Item,6,1140,200,939.96,1,0.4,0,0,1743.86,603.9,1139.96,April,2025,45+
ORD02951,PROD0156,USER0077,21-07-2025,Books,1200.33,1,6.39,Express,COD,56,Female,Ajmer,Not Returned,No Return,0,1123.6,0,1123.63,1.5,0.2,1.5,0.2,1200.33,76.7,1123.63,July,2025,45+
ORD02952,PROD0428,USER1867,02-02-2023,Books,1155.82,5,13.22,Express,Debit Card,41,Female,Lucknow,Not Returned,No Return,0,5015.1,0,5015.1,1.5,1,1.5,1,5779.1,764,5015.1,February,2023,35-44
ORD02953,PROD0437,USER0768,19-09-2023,Clothing,321.36,3,32.36,Express,COD,61,Female,Kanpur,Not Returned,No Return,0,652.1,0,652.1,1.5,0.6,1.5,0.6,964.08,311.98,652.1,September,2023,45+
ORD02954,PROD0086,USER1640,22-03-2023,Electronics,799.34,2,49.14,Express,Credit Card,33,Male,Agra,Not Returned,No Return,0,813.1,0,813.09,1.5,0.4,1.5,0.4,1598.68,785.59,813.09,March,2023,25-34
ORD02955,PROD0277,USER0509,25-04-2022,Clothing,894.54,3,1.09,Standard,Wallet,64,Male,Varanasi,Not Returned,No Return,0,2654.4,0,2654.37,1,0.6,1,0.6,2683.62,29.25,2654.37,April,2022,45+
ORD02956,PROD0456,USER1268,01-04-2024,Clothing,955.93,1,13.92,Next-Day,Debit Card,62,Male,Prayagraj,Not Returned,No Return,0,822.9,0,822.86,2,0.2,2,0.2,955.93,133.07,822.86,April,2024,45+
ORD02957,PROD0110,USER1700,26-03-2022,Electronics,1019.55,2,15.28,Express,Debit Card,32,Male,Indore,Not Returned,No Return,0,1727.5,0,1727.53,1.5,0.4,1.5,0.4,2039.1,311.57,1727.53,March,2022,25-34
ORD02958,PROD0312,USER1546,26-01-2023,Home Appliances,1559.93,1,19.58,Next-Day,Wallet,49,Female,Bhopal,Not Returned,No Return,0,1254.5,0,1254.5,2,0.2,2,0.2,1559.93,305.43,1254.5,January,2023,45+
ORD02959,PROD0413,USER0943,25-04-2022,Books,607.7,4,14.39,Next-Day,Debit Card,58,Male,Jabalpur,Not Returned,No Return,0,2081,0,2081.01,2,0.8,2,0.8,2430.8,349.79,2081.01,April,2022,45+
ORD02960,PROD0126,USER1525,09-02-2023,Clothing,1312.79,1,5.89,Express,COD,60,Female,Gwalior,Not Returned,No Return,0,1235.5,0,1235.47,1.5,0.2,1.5,0.2,1312.79,77.32,1235.47,February,2023,45+
ORD02961,PROD0408,USER0464,21-02-2025,Electronics,1329.71,5,47.71,Standard,Debit Card,21,Female,Raipur,Not Returned,No Return,0,3476.5,0,3476.53,1,1,1,1,6648.55,3172.02,3476.53,February,2025,18-24
ORD02962,PROD0262,USER0839,26-08-2025,Toys,367.42,4,1.36,Standard,Wallet,33,Male,Bilaspur,Not Returned,No Return,0,1449.7,0,1449.69,1,0.8,1,0.8,1469.68,19.99,1449.69,August,2025,25-34
ORD02963,PROD0214,USER0864,23-03-2023,Clothing,1541.97,4,15.22,Standard,Credit Card,27,Female,Bhubaneswar,Returned,Wrong Item,32,5229.1,200,5029.13,1,0.8,0,0,6167.88,938.75,5229.13,March,2023,25-34
ORD02964,PROD0318,USER1201,02-07-2023,Toys,699.47,5,17.87,Express,Debit Card,43,Female,Cuttack,Not Returned,No Return,0,2872.4,0,2872.37,1.5,1,1.5,1,3497.35,624.98,2872.37,July,2023,35-44
ORD02965,PROD0446,USER1439,30-06-2022,Electronics,1312.54,2,38.11,Standard,Wallet,18,Male,Rourkela,Returned,Size Issue,18,1624.7,200,1424.66,1,0.4,0,0,2625.08,1000.42,1624.66,June,2022,18-24
ORD02966,PROD0426,USER0649,30-07-2023,Electronics,1830.41,2,11.57,Standard,Credit Card,18,Male,Ranchi,Not Returned,No Return,0,3237.3,0,3237.26,1,0.4,1,0.4,3660.82,423.56,3237.26,July,2023,18-24
ORD02967,PROD0251,USER0470,30-11-2023,Electronics,1447.95,3,15.25,Next-Day,Credit Card,29,Male,Jamshedpur,Not Returned,No Return,0,3681.4,0,3681.41,2,0.6,2,0.6,4343.85,662.44,3681.41,November,2023,25-34
ORD02968,PROD0243,USER1304,06-08-2022,Books,897.29,5,3.59,Express,Wallet,63,Female,Dhanbad,Not Returned,No Return,0,4325.4,0,4325.39,1.5,1,1.5,1,4486.45,161.06,4325.39,August,2022,45+
ORD02969,PROD0273,USER1574,04-06-2022,Clothing,446.27,2,20.25,Next-Day,Credit Card,40,Male,Patna,Not Returned,No Return,0,711.8,0,711.8,2,0.4,2,0.4,892.54,180.74,711.8,June,2022,35-44
ORD02970,PROD0432,USER1335,28-06-2023,Clothing,929.46,3,46.07,Express,COD,30,Female,Muzaffarpur,Returned,Wrong Item,50,1503.8,200,1303.77,1.5,0.6,0,0,2788.38,1284.61,1503.77,June,2023,25-34
ORD02971,PROD0007,USER1088,29-11-2024,Clothing,833.95,2,27.96,Standard,Wallet,62,Female,Gaya,Not Returned,No Return,0,1201.6,0,1201.56,1,0.4,1,0.4,1667.9,466.34,1201.56,November,2024,45+
ORD02972,PROD0306,USER0649,10-02-2022,Electronics,854.65,3,31.94,Next-Day,Debit Card,28,Male,Chandigarh,Not Returned,No Return,0,1745,0,1745.02,2,0.6,2,0.6,2563.95,818.93,1745.02,February,2022,25-34
ORD02973,PROD0306,USER0388,21-02-2024,Clothing,1962.14,3,28.35,Next-Day,Wallet,35,Female,Ludhiana,Returned,Changed Mind,48,4217.6,200,4017.62,2,0.6,0,0,5886.42,1668.8,4217.62,February,2024,35-44
ORD02974,PROD0358,USER1496,06-09-2024,Clothing,1131.25,4,4.33,Express,Debit Card,18,Female,Amritsar,Not Returned,No Return,0,4329.1,0,4329.07,1.5,0.8,1.5,0.8,4525,195.93,4329.07,September,2024,18-24
ORD02975,PROD0379,USER1679,10-11-2023,Home Appliances,950.22,1,23.61,Next-Day,COD,58,Female,Jalandhar,Returned,Wrong Item,40,725.9,200,525.87,2,0.2,0,0,950.22,224.35,725.87,November,2023,45+
ORD02976,PROD0186,USER1710,25-05-2022,Electronics,236.65,2,25.78,Express,Credit Card,34,Male,Kochi,Not Returned,No Return,0,351.3,0,351.28,1.5,0.4,1.5,0.4,473.3,122.02,351.28,May,2022,25-34
ORD02977,PROD0158,USER1038,20-01-2025,Clothing,1890.28,2,17.99,Next-Day,Credit Card,55,Male,Thiruvananthapuram,Not Returned,No Return,0,3100.4,0,3100.44,2,0.4,2,0.4,3780.56,680.12,3100.44,January,2025,45+
ORD02978,PROD0058,USER1460,05-07-2024,Home Appliances,270.4,2,14.35,Express,Credit Card,50,Female,Kozhikode,Not Returned,No Return,0,463.2,0,463.2,1.5,0.4,1.5,0.4,540.8,77.6,463.2,July,2024,45+
ORD02979,PROD0298,USER1876,28-05-2023,Books,1274.55,4,44.8,Express,Credit Card,58,Female,Thrissur,Not Returned,No Return,0,2814.2,0,2814.21,1.5,0.8,1.5,0.8,5098.2,2283.99,2814.21,May,2023,45+
ORD02980,PROD0101,USER0255,14-06-2025,Books,922.78,3,42.39,Standard,Debit Card,34,Female,Guwahati,Not Returned,No Return,0,1594.8,0,1594.84,1,0.6,1,0.6,2768.34,1173.5,1594.84,June,2025,25-34
ORD02981,PROD0427,USER0148,26-01-2023,Clothing,1934.46,1,48.03,Express,Debit Card,27,Female,Shillong,Not Returned,No Return,0,1005.3,0,1005.34,1.5,0.2,1.5,0.2,1934.46,929.12,1005.34,January,2023,25-34
ORD02982,PROD0076,USER1684,06-12-2022,Home Appliances,1830.12,1,36.38,Express,Debit Card,49,Male,Imphal,Returned,Changed Mind,43,1164.3,200,964.32,1.5,0.2,0,0,1830.12,665.8,1164.32,December,2022,45+
ORD02983,PROD0180,USER0131,15-02-2024,Home Appliances,1837.48,5,4.34,Standard,Debit Card,46,Male,Aizawl,Not Returned,No Return,0,8788.7,0,8788.67,1,1,1,1,9187.4,398.73,8788.67,February,2024,45+
ORD02984,PROD0071,USER0513,11-01-2024,Toys,984.51,5,4.92,Next-Day,Wallet,60,Female,Itanagar,Not Returned,No Return,0,4680.4,0,4680.36,2,1,2,1,4922.55,242.19,4680.36,January,2024,45+
ORD02985,PROD0473,USER0851,07-08-2024,Clothing,965.8,2,11.78,Standard,Credit Card,21,Male,Panaji,Returned,Changed Mind,15,1704.1,200,1504.06,1,0.4,0,0,1931.6,227.54,1704.06,August,2024,18-24
ORD02986,PROD0468,USER1154,10-11-2023,Toys,757.35,2,17.71,Next-Day,Credit Card,64,Male,Dehradun,Returned,Defective,27,1246.4,200,1046.45,2,0.4,0,0,1514.7,268.25,1246.45,November,2023,45+
ORD02987,PROD0115,USER1366,26-02-2023,Toys,1301.65,4,49.96,Next-Day,Debit Card,19,Female,Shimla,Not Returned,No Return,0,2605.4,0,2605.38,2,0.8,2,0.8,5206.6,2601.22,2605.38,February,2023,18-24
ORD02988,PROD0390,USER0237,25-07-2024,Electronics,1528.3,2,16.85,Express,Debit Card,50,Male,Jammu,Not Returned,No Return,0,2541.6,0,2541.56,1.5,0.4,1.5,0.4,3056.6,515.04,2541.56,July,2024,45+
ORD02989,PROD0035,USER1137,17-05-2025,Clothing,1164.22,2,19.9,Next-Day,COD,46,Female,Srinagar,Returned,Size Issue,55,1865.1,200,1665.08,2,0.4,0,0,2328.44,463.36,1865.08,May,2025,45+
ORD02990,PROD0435,USER1244,30-11-2024,Books,1852.88,5,26.69,Standard,Debit Card,46,Female,Mumbai,Returned,Wrong Item,16,6791.7,200,6591.73,1,1,0,0,9264.4,2472.67,6791.73,November,2024,45+
ORD02991,PROD0090,USER1718,02-10-2022,Clothing,1739.68,2,4.89,Standard,Wallet,26,Male,Pune,Returned,Changed Mind,27,3309.2,200,3109.22,1,0.4,0,0,3479.36,170.14,3309.22,October,2022,25-34
ORD02992,PROD0327,USER0769,13-03-2025,Toys,857.41,3,45.91,Standard,Wallet,21,Female,Nagpur,Not Returned,No Return,0,1391.3,0,1391.32,1,0.6,1,0.6,2572.23,1180.91,1391.32,March,2025,18-24
ORD02993,PROD0370,USER0107,09-06-2024,Clothing,882.19,3,28.21,Express,Debit Card,64,Female,Nashik,Returned,Size Issue,45,1900,200,1699.97,1.5,0.6,0,0,2646.57,746.6,1899.97,June,2024,45+
ORD02994,PROD0309,USER0328,28-11-2023,Books,1526.66,2,30.69,Express,COD,36,Male,Aurangabad,Not Returned,No Return,0,2116.3,0,2116.26,1.5,0.4,1.5,0.4,3053.32,937.06,2116.26,November,2023,35-44
ORD02995,PROD0161,USER1708,17-05-2023,Electronics,110.61,3,42.56,Standard,Credit Card,50,Female,Thane,Not Returned,No Return,0,190.6,0,190.6,1,0.6,1,0.6,331.83,141.23,190.6,May,2023,45+
ORD02996,PROD0348,USER1989,30-08-2024,Home Appliances,695.1,3,39.44,Standard,Wallet,62,Male,Delhi,Returned,Changed Mind,17,1262.9,200,1062.86,1,0.6,0,0,2085.3,822.44,1262.86,August,2024,45+
ORD02997,PROD0122,USER0383,22-06-2024,Electronics,1867.23,1,19.55,Standard,COD,34,Male,Noida,Not Returned,No Return,0,1502.2,0,1502.19,1,0.2,1,0.2,1867.23,365.04,1502.19,June,2024,25-34
ORD02998,PROD0043,USER0897,13-05-2025,Electronics,526.78,4,34.8,Standard,COD,35,Male,Gurugram,Not Returned,No Return,0,1373.8,0,1373.84,1,0.8,1,0.8,2107.12,733.28,1373.84,May,2025,35-44
ORD02999,PROD0128,USER0159,30-10-2024,Home Appliances,537.16,4,20.45,Next-Day,Credit Card,22,Male,Faridabad,Not Returned,No Return,0,1709.2,0,1709.24,2,0.8,2,0.8,2148.64,439.4,1709.24,October,2024,18-24
ORD03000,PROD0407,USER1614,21-11-2022,Toys,648.83,4,0.75,Standard,Wallet,35,Female,Ghaziabad,Not Returned,No Return,0,2575.9,0,2575.86,1,0.8,1,0.8,2595.32,19.46,2575.86,November,2022,35-44
ORD03001,PROD0434,USER0478,20-12-2024,Electronics,1080.97,5,35.53,Standard,COD,52,Male,Bengaluru,Not Returned,No Return,0,3484.5,0,3484.51,1,1,1,1,5404.85,1920.34,3484.51,December,2024,45+
ORD03002,PROD0476,USER1131,25-02-2025,Clothing,968.02,1,31.47,Standard,Wallet,52,Female,Mysuru,Not Returned,No Return,0,663.4,0,663.38,1,0.2,1,0.2,968.02,304.64,663.38,February,2025,45+
ORD03003,PROD0333,USER1248,12-02-2025,Toys,1093.76,2,13.71,Express,COD,47,Male,Hubli,Not Returned,No Return,0,1887.6,0,1887.61,1.5,0.4,1.5,0.4,2187.52,299.91,1887.61,February,2025,45+
ORD03004,PROD0409,USER1802,26-07-2024,Clothing,1399.33,1,33.02,Next-Day,Debit Card,36,Male,Mangaluru,Returned,Defective,50,937.3,200,737.27,2,0.2,0,0,1399.33,462.06,937.27,July,2024,35-44
ORD03005,PROD0386,USER1738,22-12-2022,Clothing,1991.97,4,7.67,Standard,Debit Card,31,Female,Belagavi,Not Returned,No Return,0,7356.7,0,7356.74,1,0.8,1,0.8,7967.88,611.14,7356.74,December,2022,25-34
ORD03006,PROD0374,USER0586,04-06-2023,Electronics,1826.36,4,21.78,Standard,COD,52,Female,Chennai,Not Returned,No Return,0,5714.3,0,5714.32,1,0.8,1,0.8,7305.44,1591.12,5714.32,June,2023,45+
ORD03007,PROD0263,USER0040,25-10-2023,Books,1268.15,2,7.87,Express,Credit Card,22,Female,Coimbatore,Not Returned,No Return,0,2336.7,0,2336.69,1.5,0.4,1.5,0.4,2536.3,199.61,2336.69,October,2023,18-24
ORD03008,PROD0335,USER0393,29-02-2024,Toys,1390.7,4,9.95,Next-Day,Credit Card,45,Female,Madurai,Returned,Changed Mind,7,5009.3,200,4809.3,2,0.8,0,0,5562.8,553.5,5009.3,February,2024,45+
ORD03009,PROD0488,USER0142,10-03-2024,Electronics,505.92,1,48.12,Standard,COD,50,Female,Salem,Not Returned,No Return,0,262.5,0,262.47,1,0.2,1,0.2,505.92,243.45,262.47,March,2024,45+
ORD03010,PROD0141,USER0733,18-03-2023,Books,210.57,1,2.47,Next-Day,COD,34,Female,Tiruchirappalli,Not Returned,No Return,0,205.4,0,205.37,2,0.2,2,0.2,210.57,5.2,205.37,March,2023,25-34
ORD03011,PROD0094,USER0245,25-07-2024,Electronics,1968.26,2,33.46,Express,Credit Card,38,Male,Hyderabad,Not Returned,No Return,0,2619.4,0,2619.36,1.5,0.4,1.5,0.4,3936.52,1317.16,2619.36,July,2024,35-44
ORD03012,PROD0040,USER1050,31-10-2024,Books,423.35,5,8.45,Express,Wallet,41,Female,Warangal,Not Returned,No Return,0,1937.9,0,1937.88,1.5,1,1.5,1,2116.75,178.87,1937.88,October,2024,35-44
ORD03013,PROD0419,USER0816,12-08-2025,Electronics,1161.46,5,19.48,Next-Day,COD,61,Female,Karimnagar,Returned,Changed Mind,48,4676,200,4476.04,2,1,0,0,5807.3,1131.26,4676.04,August,2025,45+
ORD03014,PROD0131,USER0989,06-06-2022,Clothing,1631.34,2,47.94,Standard,Credit Card,58,Male,Nizamabad,Returned,Size Issue,30,1698.6,200,1498.55,1,0.4,0,0,3262.68,1564.13,1698.55,June,2022,45+
ORD03015,PROD0451,USER0758,26-07-2024,Clothing,1765.53,5,10.37,Standard,Wallet,62,Female,Vijayawada,Returned,Defective,51,7912.2,200,7712.22,1,1,0,0,8827.65,915.43,7912.22,July,2024,45+
ORD03016,PROD0024,USER1513,06-03-2025,Electronics,117.93,2,35.97,Next-Day,Wallet,53,Female,Visakhapatnam,Not Returned,No Return,0,151,0,151.02,2,0.4,2,0.4,235.86,84.84,151.02,March,2025,45+
ORD03017,PROD0010,USER1482,21-03-2022,Books,1380.19,5,11.88,Standard,Wallet,49,Male,Guntur,Not Returned,No Return,0,6081.1,0,6081.12,1,1,1,1,6900.95,819.83,6081.12,March,2022,45+
ORD03018,PROD0423,USER0278,28-11-2024,Clothing,1901.48,2,42.99,Standard,Credit Card,30,Female,Tirupati,Not Returned,No Return,0,2168.1,0,2168.07,1,0.4,1,0.4,3802.96,1634.89,2168.07,November,2024,25-34
ORD03019,PROD0471,USER0422,27-01-2025,Books,937.73,1,25.09,Next-Day,Wallet,48,Female,Kakinada,Not Returned,No Return,0,702.5,0,702.45,2,0.2,2,0.2,937.73,235.28,702.45,January,2025,45+
ORD03020,PROD0221,USER1458,05-06-2023,Electronics,1951.97,3,17.19,Next-Day,Wallet,24,Female,Kolkata,Returned,Changed Mind,45,4849.3,200,4649.28,2,0.6,0,0,5855.91,1006.63,4849.28,June,2023,18-24
ORD03021,PROD0303,USER0310,27-08-2022,Clothing,1468.24,3,15.65,Next-Day,Credit Card,41,Male,Howrah,Not Returned,No Return,0,3715.4,0,3715.38,2,0.6,2,0.6,4404.72,689.34,3715.38,August,2022,35-44
ORD03022,PROD0420,USER1088,13-06-2025,Clothing,1777.25,1,4.26,Express,COD,58,Male,Siliguri,Returned,Changed Mind,50,1701.5,200,1501.54,1.5,0.2,0,0,1777.25,75.71,1701.54,June,2025,45+
ORD03023,PROD0478,USER0847,22-03-2025,Clothing,838.74,3,16.58,Next-Day,Wallet,22,Female,Durgapur,Returned,Wrong Item,59,2099,200,1899.03,2,0.6,0,0,2516.22,417.19,2099.03,March,2025,18-24
ORD03024,PROD0498,USER0278,02-06-2022,Home Appliances,981.06,4,42.45,Standard,Debit Card,49,Female,Asansol,Not Returned,No Return,0,2258.4,0,2258.4,1,0.8,1,0.8,3924.24,1665.84,2258.4,June,2022,45+
ORD03025,PROD0256,USER0993,24-10-2024,Clothing,1126.33,1,44.14,Standard,COD,39,Male,Ahmedabad,Returned,Changed Mind,8,629.2,200,429.17,1,0.2,0,0,1126.33,497.16,629.17,October,2024,35-44
ORD03026,PROD0113,USER1328,11-09-2024,Clothing,837.96,4,6.53,Standard,COD,30,Male,Surat,Returned,Wrong Item,23,3133,200,2932.96,1,0.8,0,0,3351.84,218.88,3132.96,September,2024,25-34
ORD03027,PROD0150,USER0436,31-07-2025,Toys,589.03,2,40.16,Standard,Wallet,62,Male,Vadodara,Not Returned,No Return,0,705,0,704.95,1,0.4,1,0.4,1178.06,473.11,704.95,July,2025,45+
ORD03028,PROD0002,USER1690,31-05-2023,Clothing,995.38,2,17.57,Next-Day,Credit Card,56,Male,Rajkot,Not Returned,No Return,0,1641,0,1640.98,2,0.4,2,0.4,1990.76,349.78,1640.98,May,2023,45+
ORD03029,PROD0293,USER1768,07-05-2023,Home Appliances,235.42,2,1.9,Standard,COD,54,Female,Bhavnagar,Not Returned,No Return,0,461.9,0,461.89,1,0.4,1,0.4,470.84,8.95,461.89,May,2023,45+
ORD03030,PROD0355,USER0078,24-10-2023,Electronics,983.74,4,22.06,Next-Day,COD,33,Female,Jaipur,Not Returned,No Return,0,3066.9,0,3066.91,2,0.8,2,0.8,3934.96,868.05,3066.91,October,2023,25-34
ORD03031,PROD0274,USER1404,31-10-2024,Home Appliances,1682.45,3,39.12,Standard,Wallet,52,Male,Jodhpur,Returned,Wrong Item,48,3072.8,200,2872.83,1,0.6,0,0,5047.35,1974.52,3072.83,October,2024,45+
ORD03032,PROD0437,USER1282,04-05-2024,Clothing,361.02,1,15.03,Standard,Wallet,20,Female,Udaipur,Returned,Defective,60,306.8,200,106.76,1,0.2,0,0,361.02,54.26,306.76,May,2024,18-24
